Expertise,Mode,Winner,Loser
novice,tradeN,80,342
novice,tradeN,80,290
novice,tradeN,211,80
novice,tradeN,117,211
novice,tradeN,117,108
novice,tradeN,270,117
novice,tradeN,270,306
novice,tradeN,270,164
novice,tradeN,279,270
novice,tradeN,154,279
novice,tradeN,213,154
novice,tradeN,188,213
novice,tradeN,188,144
novice,tradeN,188,349
novice,tradeN,188,42
novice,tradeN,339,188
novice,tradeN,339,92
novice,tradeN,339,95
novice,tradeN,339,237
novice,tradeN,339,48
novice,tradeN,339,335
novice,tradeN,339,150
novice,tradeN,339,267
novice,tradeN,339,172
novice,tradeN,339,260
novice,tournamentN,304,191
novice,tournamentN,310,70
novice,tournamentN,94,315
novice,tournamentN,236,109
novice,tournamentN,206,261
novice,tournamentN,169,w19
novice,tournamentN,268,334
novice,tournamentN,182,18
novice,tournamentN,162,8
novice,tournamentN,219,23
novice,tournamentN,146,323
novice,tournamentN,43,326
novice,tournamentN,263,111
novice,tournamentN,124,251
novice,tournamentN,337,7
novice,tournamentN,221,318
novice,tournamentN,310,162
novice,tournamentN,337,43
novice,tournamentN,263,221
novice,tournamentN,304,236
novice,tournamentN,169,146
novice,tournamentN,268,94
novice,tournamentN,182,219
novice,tournamentN,206,124
novice,tournamentN,268,310
novice,tournamentN,337,206
novice,tournamentN,169,263
novice,tournamentN,182,304
novice,tournamentN,169,337
novice,tournamentN,182,268
novice,tournamentN,169,182
novice,tradeN,160,202
novice,tradeN,118,160
novice,tradeN,118,244
novice,tradeN,118,295
novice,tradeN,118,143
novice,tradeN,118,14
novice,tradeN,118,205
novice,tradeN,118,48
novice,tradeN,118,245
novice,tradeN,118,139
novice,tradeN,118,105
novice,tradeN,118,96
novice,tradeN,118,157
novice,tradeN,118,119
novice,tradeN,118,177
novice,tradeN,118,2
novice,tradeN,118,5
novice,tradeN,118,291
novice,tradeN,118,207
novice,tradeN,89,118
novice,tradeN,89,283
novice,tradeN,89,78
novice,tradeN,89,142
novice,tradeN,89,268
novice,tradeN,89,141
novice,tradeN,342,89
novice,tradeN,342,150
novice,tradeN,342,8
novice,tradeN,342,229
novice,tradeN,342,339
novice,tradeN,342,101
novice,tournamentN,235,123
novice,tournamentN,174,333
novice,tournamentN,92,107
novice,tournamentN,299,w4
novice,tournamentN,w15,22
novice,tournamentN,344,52
novice,tournamentN,181,29
novice,tournamentN,w11,40
novice,tournamentN,w9,307
novice,tournamentN,93,25
novice,tournamentN,293,348
novice,tournamentN,w10,234
novice,tournamentN,331,322
novice,tournamentN,248,188
novice,tournamentN,201,33
novice,tournamentN,186,61
novice,tournamentN,181,344
novice,tournamentN,w15,w10
novice,tournamentN,299,174
novice,tournamentN,331,186
novice,tournamentN,293,w11
novice,tournamentN,93,201
novice,tournamentN,w9,248
novice,tournamentN,235,92
novice,tournamentN,93,293
novice,tournamentN,331,181
novice,tournamentN,235,w15
novice,tournamentN,299,w9
novice,tournamentN,331,93
novice,tournamentN,299,235
novice,tournamentN,299,331
expert,tradeN,20,193
expert,tradeN,20,133
expert,tradeN,20,348
expert,tradeN,20,283
expert,tradeN,329,20
expert,tradeN,329,337
expert,tradeN,329,35
expert,tradeN,89,329
expert,tradeN,89,210
expert,tradeN,89,140
expert,tradeN,89,319
expert,tradeN,89,178
expert,tradeN,89,38
expert,tradeN,89,162
expert,tradeN,89,290
expert,tradeN,89,265
expert,tradeN,89,147
expert,tradeN,345,89
expert,tradeN,345,182
expert,tradeN,345,98
expert,tradeN,345,333
expert,tradeN,345,186
expert,tradeN,345,165
expert,tradeN,345,175
expert,tradeN,345,202
expert,tradeN,345,328
expert,tradeN,345,340
expert,tradeN,345,17
expert,tradeN,345,213
expert,tradeN,345,77
expert,tradeN,345,241
expert,tournamentN,298,321
expert,tournamentN,237,221
expert,tournamentN,247,153
expert,tournamentN,96,238
expert,tournamentN,86,81
expert,tournamentN,229,73
expert,tournamentN,26,62
expert,tournamentN,58,257
expert,tournamentN,346,w19
expert,tournamentN,347,220
expert,tournamentN,103,274
expert,tournamentN,88,236
expert,tournamentN,w16,313
expert,tournamentN,248,119
expert,tournamentN,22,291
expert,tournamentN,310,219
expert,tournamentN,86,310
expert,tournamentN,58,26
expert,tournamentN,w16,96
expert,tournamentN,346,22
expert,tournamentN,347,88
expert,tournamentN,237,248
expert,tournamentN,298,247
expert,tournamentN,103,229
expert,tournamentN,58,86
expert,tournamentN,103,237
expert,tournamentN,298,346
expert,tournamentN,347,w16
expert,tournamentN,103,347
expert,tournamentN,58,298
expert,tournamentN,103,58
novice,tradeN,85,38
novice,tradeN,93,85
novice,tradeN,235,93
novice,tradeN,235,330
novice,tradeN,235,27
novice,tradeN,235,30
novice,tradeN,235,197
novice,tradeN,286,235
novice,tradeN,286,249
novice,tradeN,286,19
novice,tradeN,286,315
novice,tradeN,286,226
novice,tradeN,269,286
novice,tradeN,269,215
novice,tradeN,269,322
novice,tradeN,269,258
novice,tradeN,269,32
novice,tradeN,269,15
novice,tradeN,269,292
novice,tradeN,269,174
novice,tradeN,130,269
novice,tradeN,130,160
novice,tradeN,130,136
novice,tradeN,130,291
novice,tradeN,130,18
novice,tradeN,130,140
novice,tradeN,130,220
novice,tradeN,130,208
novice,tradeN,130,11
novice,tradeN,130,165
novice,tradeN,125,130
novice,tournamentN,98,196
novice,tournamentN,60,78
novice,tournamentN,243,242
novice,tournamentN,203,260
novice,tournamentN,335,9
novice,tournamentN,164,245
novice,tournamentN,244,107
novice,tournamentN,281,298
novice,tournamentN,175,42
novice,tournamentN,w14,146
novice,tournamentN,89,47
novice,tournamentN,123,34
novice,tournamentN,81,183
novice,tournamentN,115,61
novice,tournamentN,37,259
novice,tournamentN,w11,131
novice,tournamentN,123,81
novice,tournamentN,60,243
novice,tournamentN,w11,115
novice,tournamentN,335,89
novice,tournamentN,175,281
novice,tournamentN,244,37
novice,tournamentN,164,203
novice,tournamentN,w14,98
novice,tournamentN,335,244
novice,tournamentN,w14,123
novice,tournamentN,60,175
novice,tournamentN,164,w11
novice,tournamentN,335,w14
novice,tournamentN,164,60
novice,tournamentN,164,335
expert,tradeN,161,82
expert,tradeN,153,161
expert,tradeN,93,153
expert,tradeN,93,8
expert,tradeN,93,15
expert,tradeN,93,154
expert,tradeN,93,67
expert,tradeN,93,320
expert,tradeN,93,274
expert,tradeN,93,319
expert,tradeN,93,156
expert,tradeN,93,223
expert,tradeN,93,150
expert,tradeN,93,193
expert,tradeN,93,w8
expert,tradeN,93,335
expert,tradeN,93,107
expert,tradeN,93,295
expert,tradeN,93,292
expert,tradeN,93,250
expert,tradeN,93,253
expert,tradeN,93,141
expert,tradeN,93,46
expert,tradeN,93,269
expert,tradeN,93,252
expert,tradeN,93,119
expert,tradeN,93,262
expert,tradeN,93,273
expert,tradeN,331,93
expert,tradeN,331,199
expert,tradeN,331,256
expert,tournamentN,291,206
expert,tournamentN,313,25
expert,tournamentN,329,83
expert,tournamentN,65,176
expert,tournamentN,287,210
expert,tournamentN,286,263
expert,tournamentN,299,40
expert,tournamentN,86,197
expert,tournamentN,328,139
expert,tournamentN,136,348
expert,tournamentN,104,14
expert,tournamentN,240,134
expert,tournamentN,85,48
expert,tournamentN,224,326
expert,tournamentN,297,282
expert,tournamentN,101,233
expert,tournamentN,224,85
expert,tournamentN,297,240
expert,tournamentN,286,65
expert,tournamentN,329,104
expert,tournamentN,287,101
expert,tournamentN,299,313
expert,tournamentN,86,136
expert,tournamentN,328,291
expert,tournamentN,329,224
expert,tournamentN,286,287
expert,tournamentN,297,328
expert,tournamentN,299,86
expert,tournamentN,299,286
expert,tournamentN,329,297
expert,tournamentN,299,329
expert,tradeN,320,313
expert,tradeN,217,320
expert,tradeN,217,194
expert,tradeN,217,157
expert,tradeN,217,1
expert,tradeN,336,217
expert,tradeN,336,215
expert,tradeN,336,153
expert,tradeN,336,180
expert,tradeN,336,319
expert,tradeN,336,140
expert,tradeN,336,211
expert,tradeN,278,336
expert,tradeN,278,345
expert,tradeN,w14,278
expert,tradeN,w14,323
expert,tradeN,w14,11
expert,tradeN,w14,277
expert,tradeN,w14,73
expert,tradeN,w14,280
expert,tradeN,w14,330
expert,tradeN,w14,160
expert,tradeN,w14,45
expert,tradeN,w14,239
expert,tradeN,w14,276
expert,tradeN,w14,164
expert,tradeN,w14,120
expert,tradeN,w14,w5
expert,tradeN,w14,133
expert,tradeN,w14,214
expert,tradeN,w14,14
expert,tournamentN,181,39
expert,tournamentN,w19,134
expert,tournamentN,37,3
expert,tournamentN,w18,281
expert,tournamentN,w2,48
expert,tournamentN,334,326
expert,tournamentN,19,22
expert,tournamentN,50,226
expert,tournamentN,26,312
expert,tournamentN,183,156
expert,tournamentN,w8,303
expert,tournamentN,219,94
expert,tournamentN,305,109
expert,tournamentN,17,119
expert,tournamentN,103,25
expert,tournamentN,208,254
expert,tournamentN,50,w8
expert,tournamentN,103,37
expert,tournamentN,w2,183
expert,tournamentN,17,w18
expert,tournamentN,26,305
expert,tournamentN,334,208
expert,tournamentN,19,w19
expert,tournamentN,181,219
expert,tournamentN,26,334
expert,tournamentN,103,181
expert,tournamentN,50,19
expert,tournamentN,17,w2
expert,tournamentN,26,103
expert,tournamentN,50,17
expert,tournamentN,26,50
novice,tradeN,151,128
novice,tradeN,151,98
novice,tradeN,21,151
novice,tradeN,154,21
novice,tradeN,154,319
novice,tradeN,154,300
novice,tradeN,154,174
novice,tradeN,74,154
novice,tradeN,74,179
novice,tradeN,74,72
novice,tradeN,74,17
novice,tradeN,328,74
novice,tradeN,328,88
novice,tradeN,328,w19
novice,tradeN,328,226
novice,tradeN,328,42
novice,tradeN,182,328
novice,tradeN,182,122
novice,tradeN,182,34
novice,tradeN,182,259
novice,tradeN,269,182
novice,tradeN,269,101
novice,tradeN,269,224
novice,tradeN,269,267
novice,tradeN,269,312
novice,tradeN,269,263
novice,tradeN,269,189
novice,tradeN,269,258
novice,tradeN,269,99
novice,tradeN,269,48
novice,tradeN,269,111
novice,tournamentN,3,14
novice,tournamentN,305,157
novice,tournamentN,172,69
novice,tournamentN,286,292
novice,tournamentN,11,139
novice,tournamentN,152,52
novice,tournamentN,335,340
novice,tournamentN,63,242
novice,tournamentN,211,347
novice,tournamentN,23,247
novice,tournamentN,316,9
novice,tournamentN,276,261
novice,tournamentN,291,192
novice,tournamentN,118,29
novice,tournamentN,215,67
novice,tournamentN,243,60
novice,tournamentN,215,152
novice,tournamentN,276,63
novice,tournamentN,118,23
novice,tournamentN,316,11
novice,tournamentN,291,305
novice,tournamentN,243,3
novice,tournamentN,172,286
novice,tournamentN,335,211
novice,tournamentN,291,335
novice,tournamentN,243,118
novice,tournamentN,316,215
novice,tournamentN,172,276
novice,tournamentN,243,291
novice,tournamentN,172,316
novice,tournamentN,172,243
novice,tradeN,37,287
novice,tradeN,37,320
novice,tradeN,37,165
novice,tradeN,37,299
novice,tradeN,37,146
novice,tradeN,37,106
novice,tradeN,37,21
novice,tradeN,37,188
novice,tradeN,37,105
novice,tradeN,37,328
novice,tradeN,37,186
novice,tradeN,37,160
novice,tradeN,37,220
novice,tradeN,37,w19
novice,tradeN,37,140
novice,tradeN,37,136
novice,tradeN,37,64
novice,tradeN,37,263
novice,tradeN,37,329
novice,tradeN,37,86
novice,tradeN,37,35
novice,tradeN,37,143
novice,tradeN,37,95
novice,tradeN,37,226
novice,tradeN,37,316
novice,tradeN,37,77
novice,tradeN,37,223
novice,tradeN,37,335
novice,tradeN,37,197
novice,tradeN,37,182
novice,tradeN,37,100
novice,tournamentN,111,283
novice,tournamentN,208,317
novice,tournamentN,218,159
novice,tournamentN,274,236
novice,tournamentN,295,22
novice,tournamentN,124,212
novice,tournamentN,25,284
novice,tournamentN,248,133
novice,tournamentN,11,w10
novice,tournamentN,120,82
novice,tournamentN,158,318
novice,tournamentN,63,321
novice,tournamentN,117,66
novice,tournamentN,104,247
novice,tournamentN,196,201
novice,tournamentN,92,348
novice,tournamentN,124,111
novice,tournamentN,295,63
novice,tournamentN,196,158
novice,tournamentN,218,120
novice,tournamentN,25,11
novice,tournamentN,117,274
novice,tournamentN,92,248
novice,tournamentN,208,104
novice,tournamentN,208,92
novice,tournamentN,25,218
novice,tournamentN,196,295
novice,tournamentN,124,117
novice,tournamentN,208,25
novice,tournamentN,196,124
novice,tournamentN,196,208
expert,tradeN,132,156
expert,tradeN,132,0
expert,tradeN,192,132
expert,tradeN,192,193
expert,tradeN,192,326
expert,tradeN,192,w1
expert,tradeN,192,19
expert,tradeN,59,192
expert,tradeN,267,59
expert,tradeN,335,267
expert,tradeN,329,335
expert,tradeN,329,257
expert,tradeN,329,47
expert,tradeN,329,21
expert,tradeN,329,95
expert,tradeN,329,43
expert,tradeN,329,262
expert,tradeN,329,66
expert,tradeN,329,324
expert,tradeN,329,139
expert,tradeN,329,5
expert,tradeN,329,129
expert,tradeN,329,306
expert,tradeN,329,330
expert,tradeN,329,195
expert,tradeN,329,7
expert,tradeN,329,173
expert,tradeN,329,188
expert,tradeN,329,276
expert,tradeN,329,233
expert,tradeN,341,329
expert,tournamentN,208,260
expert,tournamentN,48,240
expert,tournamentN,286,55
expert,tournamentN,3,25
expert,tournamentN,299,125
expert,tournamentN,170,150
expert,tournamentN,102,252
expert,tournamentN,206,168
expert,tournamentN,w8,273
expert,tournamentN,229,327
expert,tournamentN,243,137
expert,tournamentN,207,305
expert,tournamentN,202,169
expert,tournamentN,319,145
expert,tournamentN,w2,106
expert,tournamentN,89,34
expert,tournamentN,206,229
expert,tournamentN,299,207
expert,tournamentN,89,170
expert,tournamentN,w2,319
expert,tournamentN,3,202
expert,tournamentN,286,102
expert,tournamentN,208,243
expert,tournamentN,w8,48
expert,tournamentN,208,w8
expert,tournamentN,w2,286
expert,tournamentN,89,3
expert,tournamentN,299,206
expert,tournamentN,299,89
expert,tournamentN,w2,208
expert,tournamentN,299,w2
novice,tradeN,226,97
novice,tradeN,w18,226
novice,tradeN,w18,113
novice,tradeN,w18,201
novice,tradeN,w18,123
novice,tradeN,329,w18
novice,tradeN,329,188
novice,tradeN,329,27
novice,tradeN,329,23
novice,tradeN,329,324
novice,tradeN,329,49
novice,tradeN,329,36
novice,tradeN,329,w14
novice,tradeN,329,88
novice,tradeN,329,37
novice,tradeN,329,52
novice,tradeN,329,346
novice,tradeN,329,305
novice,tradeN,329,50
novice,tradeN,329,190
novice,tradeN,329,167
novice,tradeN,329,278
novice,tradeN,329,140
novice,tradeN,329,327
novice,tradeN,329,313
novice,tradeN,329,9
novice,tradeN,329,158
novice,tradeN,329,183
novice,tradeN,329,317
novice,tradeN,329,280
novice,tradeN,329,24
novice,tournamentN,86,348
novice,tournamentN,198,w10
novice,tournamentN,43,147
novice,tournamentN,319,69
novice,tournamentN,32,1
novice,tournamentN,228,136
novice,tournamentN,w2,199
novice,tournamentN,3,134
novice,tournamentN,58,195
novice,tournamentN,175,284
novice,tournamentN,w9,269
novice,tournamentN,182,25
novice,tournamentN,338,139
novice,tournamentN,186,314
novice,tournamentN,169,292
novice,tournamentN,165,107
novice,tournamentN,w2,175
novice,tournamentN,86,182
novice,tournamentN,338,43
novice,tournamentN,228,165
novice,tournamentN,198,169
novice,tournamentN,32,3
novice,tournamentN,w9,186
novice,tournamentN,58,319
novice,tournamentN,228,58
novice,tournamentN,w9,198
novice,tournamentN,w2,32
novice,tournamentN,338,86
novice,tournamentN,228,338
novice,tournamentN,w9,w2
novice,tournamentN,w9,228
expert,tradeN,258,314
expert,tradeN,258,178
expert,tradeN,258,7
expert,tradeN,258,310
expert,tradeN,318,258
expert,tradeN,318,119
expert,tradeN,318,23
expert,tradeN,317,318
expert,tradeN,317,199
expert,tradeN,317,225
expert,tradeN,317,292
expert,tradeN,317,266
expert,tradeN,317,w18
expert,tradeN,317,61
expert,tradeN,317,99
expert,tradeN,243,317
expert,tradeN,243,257
expert,tradeN,243,214
expert,tradeN,243,2
expert,tradeN,w0,243
expert,tradeN,w0,204
expert,tradeN,w0,21
expert,tradeN,322,w0
expert,tradeN,322,312
expert,tradeN,322,78
expert,tradeN,322,316
expert,tradeN,231,322
expert,tradeN,231,67
expert,tradeN,231,131
expert,tradeN,231,17
expert,tradeN,224,231
expert,tournamentN,70,77
expert,tournamentN,346,39
expert,tournamentN,219,38
expert,tournamentN,267,80
expert,tournamentN,66,54
expert,tournamentN,328,255
expert,tournamentN,184,25
expert,tournamentN,228,13
expert,tournamentN,273,134
expert,tournamentN,239,259
expert,tournamentN,172,150
expert,tournamentN,124,173
expert,tournamentN,130,217
expert,tournamentN,212,20
expert,tournamentN,253,59
expert,tournamentN,19,279
expert,tournamentN,172,219
expert,tournamentN,70,66
expert,tournamentN,212,239
expert,tournamentN,346,130
expert,tournamentN,228,267
expert,tournamentN,328,253
expert,tournamentN,19,184
expert,tournamentN,124,273
expert,tournamentN,346,19
expert,tournamentN,124,172
expert,tournamentN,328,70
expert,tournamentN,212,228
expert,tournamentN,346,212
expert,tournamentN,124,328
expert,tournamentN,124,346
novice,tradeN,294,322
novice,tradeN,294,184
novice,tradeN,294,80
novice,tradeN,294,239
novice,tradeN,294,245
novice,tradeN,294,78
novice,tradeN,20,294
novice,tradeN,270,20
novice,tradeN,270,15
novice,tradeN,270,128
novice,tradeN,270,7
novice,tradeN,270,69
novice,tradeN,270,28
novice,tradeN,270,236
novice,tradeN,270,17
novice,tradeN,270,229
novice,tradeN,270,253
novice,tradeN,270,18
novice,tradeN,334,270
novice,tradeN,334,w5
novice,tradeN,334,306
novice,tradeN,334,134
novice,tradeN,334,291
novice,tradeN,334,328
novice,tradeN,334,332
novice,tradeN,334,318
novice,tradeN,334,107
novice,tradeN,334,219
novice,tradeN,342,334
novice,tradeN,342,0
novice,tradeN,342,274
novice,tournamentN,121,279
novice,tournamentN,265,24
novice,tournamentN,8,35
novice,tournamentN,289,5
novice,tournamentN,152,w10
novice,tournamentN,13,314
novice,tournamentN,346,329
novice,tournamentN,275,40
novice,tournamentN,49,25
novice,tournamentN,93,148
novice,tournamentN,158,174
novice,tournamentN,67,140
novice,tournamentN,66,307
novice,tournamentN,295,220
novice,tournamentN,104,47
novice,tournamentN,37,256
novice,tournamentN,346,289
novice,tournamentN,37,8
novice,tournamentN,121,275
novice,tournamentN,93,67
novice,tournamentN,152,104
novice,tournamentN,295,49
novice,tournamentN,13,265
novice,tournamentN,158,66
novice,tournamentN,93,158
novice,tournamentN,37,121
novice,tournamentN,295,152
novice,tournamentN,346,13
novice,tournamentN,346,93
novice,tournamentN,37,295
novice,tournamentN,346,37
expert,tradeN,103,201
expert,tradeN,103,257
expert,tradeN,103,56
expert,tradeN,103,263
expert,tradeN,103,192
expert,tradeN,103,328
expert,tradeN,103,264
expert,tradeN,103,156
expert,tradeN,103,13
expert,tradeN,103,49
expert,tradeN,103,164
expert,tradeN,228,103
expert,tradeN,26,228
expert,tradeN,26,268
expert,tradeN,26,w4
expert,tradeN,26,142
expert,tradeN,26,198
expert,tradeN,247,26
expert,tradeN,247,318
expert,tradeN,247,7
expert,tradeN,247,80
expert,tradeN,247,72
expert,tradeN,247,155
expert,tradeN,247,189
expert,tradeN,247,98
expert,tradeN,247,284
expert,tradeN,247,152
expert,tradeN,341,247
expert,tradeN,341,111
expert,tradeN,341,90
expert,tradeN,341,42
expert,tournamentN,208,65
expert,tournamentN,w8,160
expert,tournamentN,207,186
expert,tournamentN,319,222
expert,tournamentN,15,24
expert,tournamentN,209,240
expert,tournamentN,180,290
expert,tournamentN,334,3
expert,tournamentN,40,115
expert,tournamentN,335,291
expert,tournamentN,52,106
expert,tournamentN,182,236
expert,tournamentN,251,81
expert,tournamentN,331,194
expert,tournamentN,124,94
expert,tournamentN,100,129
expert,tournamentN,207,209
expert,tournamentN,331,100
expert,tournamentN,334,40
expert,tournamentN,w8,335
expert,tournamentN,208,180
expert,tournamentN,182,52
expert,tournamentN,124,15
expert,tournamentN,319,251
expert,tournamentN,182,208
expert,tournamentN,124,331
expert,tournamentN,w8,207
expert,tournamentN,334,319
expert,tournamentN,334,w8
expert,tournamentN,124,182
expert,tournamentN,334,124
novice,tradeN,336,218
novice,tradeN,210,336
novice,tradeN,210,143
novice,tradeN,210,295
novice,tradeN,210,95
novice,tradeN,344,210
novice,tradeN,51,344
novice,tradeN,51,48
novice,tradeN,51,198
novice,tradeN,51,82
novice,tradeN,51,240
novice,tradeN,51,111
novice,tradeN,51,164
novice,tradeN,51,117
novice,tradeN,51,203
novice,tradeN,324,51
novice,tradeN,324,15
novice,tradeN,276,324
novice,tradeN,276,331
novice,tradeN,97,276
novice,tradeN,97,146
novice,tradeN,267,97
novice,tradeN,267,54
novice,tradeN,267,80
novice,tradeN,267,334
novice,tradeN,267,44
novice,tradeN,267,34
novice,tradeN,w9,267
novice,tradeN,w9,254
novice,tradeN,151,w9
novice,tradeN,151,17
novice,tournamentN,w15,179
novice,tournamentN,213,348
novice,tournamentN,173,77
novice,tournamentN,335,55
novice,tournamentN,289,187
novice,tournamentN,39,25
novice,tournamentN,224,264
novice,tournamentN,327,92
novice,tournamentN,304,w8
novice,tournamentN,255,176
novice,tournamentN,338,43
novice,tournamentN,178,w1
novice,tournamentN,262,93
novice,tournamentN,149,23
novice,tournamentN,237,333
novice,tournamentN,286,32
novice,tournamentN,178,289
novice,tournamentN,286,149
novice,tournamentN,255,224
novice,tournamentN,w15,262
novice,tournamentN,213,327
novice,tournamentN,237,335
novice,tournamentN,173,304
novice,tournamentN,338,39
novice,tournamentN,338,213
novice,tournamentN,255,237
novice,tournamentN,w15,173
novice,tournamentN,286,178
novice,tournamentN,255,338
novice,tournamentN,w15,286
novice,tournamentN,w15,255
novice,tradeN,139,90
novice,tradeN,139,28
novice,tradeN,139,30
novice,tradeN,139,240
novice,tradeN,184,139
novice,tradeN,184,258
novice,tradeN,49,184
novice,tradeN,49,96
novice,tradeN,49,275
novice,tradeN,49,81
novice,tradeN,w11,49
novice,tradeN,w11,118
novice,tradeN,w11,307
novice,tradeN,106,w11
novice,tradeN,106,318
novice,tradeN,106,144
novice,tradeN,106,132
novice,tradeN,106,199
novice,tradeN,289,106
novice,tradeN,289,w9
novice,tradeN,289,w0
novice,tradeN,289,245
novice,tradeN,289,149
novice,tradeN,319,289
novice,tradeN,319,39
novice,tradeN,319,182
novice,tradeN,319,297
novice,tradeN,319,0
novice,tradeN,319,291
novice,tradeN,165,319
novice,tradeN,165,29
novice,tournamentN,135,46
novice,tournamentN,271,220
novice,tournamentN,152,76
novice,tournamentN,249,269
novice,tournamentN,280,263
novice,tournamentN,70,105
novice,tournamentN,109,221
novice,tournamentN,174,293
novice,tournamentN,196,112
novice,tournamentN,328,337
novice,tournamentN,274,61
novice,tournamentN,8,250
novice,tournamentN,243,65
novice,tournamentN,88,222
novice,tournamentN,85,35
novice,tournamentN,194,97
novice,tournamentN,8,280
novice,tournamentN,70,328
novice,tournamentN,85,271
novice,tournamentN,243,88
novice,tournamentN,196,109
novice,tournamentN,249,194
novice,tournamentN,274,174
novice,tournamentN,135,152
novice,tournamentN,249,274
novice,tournamentN,135,70
novice,tournamentN,243,196
novice,tournamentN,8,85
novice,tournamentN,8,243
novice,tournamentN,135,249
novice,tournamentN,135,8
expert,tradeN,209,46
expert,tradeN,129,209
expert,tradeN,129,0
expert,tradeN,129,289
expert,tradeN,129,256
expert,tradeN,287,129
expert,tradeN,287,107
expert,tradeN,287,131
expert,tradeN,287,349
expert,tradeN,287,w0
expert,tradeN,287,143
expert,tradeN,93,287
expert,tradeN,93,324
expert,tradeN,93,311
expert,tradeN,93,10
expert,tradeN,93,204
expert,tradeN,93,262
expert,tradeN,341,93
expert,tradeN,341,140
expert,tradeN,341,w15
expert,tradeN,341,228
expert,tradeN,341,114
expert,tradeN,341,241
expert,tradeN,341,40
expert,tradeN,341,25
expert,tradeN,341,156
expert,tradeN,341,200
expert,tradeN,341,137
expert,tradeN,341,45
expert,tradeN,341,26
expert,tradeN,341,152
expert,tournamentN,w11,159
expert,tournamentN,316,218
expert,tournamentN,121,219
expert,tournamentN,328,w10
expert,tournamentN,124,190
expert,tournamentN,306,313
expert,tournamentN,334,240
expert,tournamentN,37,220
expert,tournamentN,125,161
expert,tournamentN,215,47
expert,tournamentN,73,310
expert,tournamentN,89,19
expert,tournamentN,77,78
expert,tournamentN,50,49
expert,tournamentN,17,5
expert,tournamentN,254,223
expert,tournamentN,17,73
expert,tournamentN,37,306
expert,tournamentN,77,215
expert,tournamentN,316,w11
expert,tournamentN,89,125
expert,tournamentN,334,328
expert,tournamentN,124,50
expert,tournamentN,121,254
expert,tournamentN,89,77
expert,tournamentN,334,121
expert,tournamentN,124,37
expert,tournamentN,316,17
expert,tournamentN,89,316
expert,tournamentN,334,124
expert,tournamentN,89,334
